review_text,stars
داستان پر است از اتفاقات گوناگون که نتوانستم چینش مناسبی از آن ها را روی پیرنگ بیاورم.حتی بعید می دانم کسی قادر باشد خلاصه ای از این رمان را تعریف کند. معلوم نیست که داستان در دنیای خیالی نویسنده می گذرد یا در دنیای واقعی. اما باز با این حال به شدت سرگرم کننده است. زیرا شخصیت داستان آنچنان عمیق احساسات و درد هایش را بیان می کند که دیگر دنبال پیدا کردن ربط اتفاقات به هم نیستیم.کلمات و جملات این کتاب مثل افیونی است که انسان را برای لحظاتی دچار فراموشی از دنیای واقعی اش می کند. انگار خواندن تک تک جملات و توصیفات خودش لذتی جداگانه دارد. قلم آنقدر قوی است که حس پوچی و افسردگی و درد های روحی شخصیت داستان را به خواننده القاء می کند. به همین دلیل بیشتر از چند صفحه در روز نمی توانستم مطالعه کنم. شخصیت داستان نه با اطرافیانش نه با جامعه نه حتی با خداوند به عنوان یک نیروی برتر، نتوانسته ارتباطی مناسب برقرار کند. انسانی که بخواهد همه چیز را در زندگی با اتکاء به تنهایی اش حل کند حتما دچار این تالمات روحی خواهد شد. در کل خواندن این کتاب را به هر کسی پیشنهاد نمی کنم. به نظرم جمله اول کتاب، می تواند در مورد خواندن این کتاب هم صدق کند:« در زندگی زخم هایی هست که مثل خوره روح را آهسته در انزوا می خورد و می تراشد.»,4
♻ ﺻﺎﺩﻕ هدایت در کتاب بوف کور از سیزده درد مشترک ایرانیان چنین مینویسد: ١ - ﺍﮐﺜﺮ ﻣﺎ ﺍﯾﺮﺍﻧﯽ ﻫﺎ ﺗﺨﯿﻞ ﺭﺍ ﺑﻪ ﺗﻔﮑﺮ ﺗﺮﺟﯿﺢ ﻣﯽ ﺩﻫﯿﻢ. ٢ - ﺩﺭ ﻫﺮ ﺷﺮﺍﯾﻄﯽ ﻣﻨﺎﻓﻊ ﺷﺨﺼﯽ ﺧﻮﺩ ﺭﺍ ﺑﻪ ﻣﻨﺎﻓﻊ ﻣﻠﯽ ﺗﺮﺟﯿﺢ ﻣﯽ ﺩﻫﯿﻢ. ٣ - ﺑﺎ ﻃﻨﺎﺏ ﻣﻔﺖ ﺣﺎﺿﺮﯾﻢ ﺧﻮﺩ ﺭﺍ ﺩﺍﺭ ﺑﺰﻧﯿﻢ. ٤ - ﺑﻪ ﺑﺪﺑﯿﻨﯽ ، ﺑﯿﺶ ﺍﺯ ﺧﻮﺵ ﺑﯿﻨﯽ ﺗﻤﺎﯾﻞ ﺩﺍﺭﯾﻢ. ٥ - ﻧﻮﺍﻗﺺ ﺭﺍ ﻣﯽ ﺑﯿﻨﯿﻢ ، ﺍﻣﺎ ﺩﺭ ﺭﻓﻊ ﺁﻧﻬﺎ ﺍﻗﺪﺍﻣﯽ ﻧﻤﯽ ﮐﻨﯿﻢ. ٦ - ﺩﺭ ﻫﺮ ﮐﺎﺭﯼ ﺍﻇﻬﺎﺭ ﻓﻀﻞ ﻣﯽ ﮐﻨﯿﻢ ﻭ ﺍﺯ ﮔﻔﺘﻦ ‌« ﻧﻤﯽ ﺩﺍﻧﻢ‌» ﺷﺮﻡ ﺩﺍﺭﯾﻢ. ٧ - ﮐﻠﻤﻪ ﯼ ‌«ﻣﻦ ‌» ﺭﺍ ﺑﯿﺶ ﺍﺯ ‌« ﻣﺎ ‌» ﺑﻪ ﮐﺎﺭ ﻣﯽ ﺑﺮﯾﻢ. ٨ - ﻏﺎﻟﺒﺎً ﻣﻬﺎﺭﺕ ﺭﺍ ﺑﻪ ﺩﺍﻧﺶ ﺗﺮﺟﯿﺢ ﻣﯽ ﺩﻫﯿﻢ. ٩ - ﺑﯿﺸﺘﺮ ﺩﺭ ﮔﺬﺷﺘﻪ ﺑﻪ ﺳﺮ ﻣﯽ ﺑﺮﯾﻢ ﻭ ﺁﯾﻨﺪﻩ ﺭﺍ ﻓﺮﺍﻣﻮﺵ ﻣﯽ ﮐﻨﯿﻢ. ١٠ - ﺍﺯ ﺩﻭﺭﺍﻧﺪﯾﺸﯽ ﻭ ﺑﺮﻧﺎﻣﻪ ﺭﯾﺰﯼ ﻋﺎﺟﺰﯾﻢ ﻭ ﺩﭼﺎﺭ ﺭﻭﺯﻣﺮﮔﯽ ﻣﯽ ﺷﻮﯾﻢ. ١١- ﻋﻘﺐ ﺍﻓﺘﺎﺩﮔﯽ ﻣﺎﻥ ﺭﺍ ﺑﻪ ﮔﺮﺩﻥ ﺩﯾﮕﺮﺍﻥ ﻭ ﺗﻮﻃﺌﻪ ﺁﻧﻬﺎ ﻣﯽ ﺍﻧﺪﺍﺯﯾﻢ ﻭ ﺑﺮﺍﯼ ﺟﺒﺮﺍﻥ ﺁﻥ ﻫﻢ ﻗﺪﻣﯽ ﺑﺮ ﻧﻤﯽ ﺩﺍﺭﯾﻢ. ١٢ - ﺩﺍﺋﻤﺎً ﺩﯾﮕﺮﺍﻥ ﺭﺍ ﻧﺼﯿﺤﺖ ﻣﯽ ﮐﻨﯿﻢ ، ﻭﻟﯽ ﺧﻮﺩﻣﺎﻥ ﻋﻤﻞ ﻧﻤﯽ ﮐﻨﯿﻢ. ١٣ - ﻫﻤﯿﺸﻪ ﺁﺧﺮﯾﻦ ﺗﺼﻤﯿﻢ ﺭﺍ ﺩﺭ ﺩﻗﯿﻘﻪ آخر ﻣﯽ ﮔﯿﺮﯾﻢ. این کتاب مثل کتاب ۱۰۰ سال تنهایی نباید بدون اگاهی خونده بشه,5
افتضاح، هیچ جا اثری از وجود خدا دیده نشد! فقط یاس ناامیدی مزخرف مزخرف.,1
قلمش خوب بوده واقعا ،از لحاظ ادبیاتی؛ ولی ذهن رو به شدت مشوش میکنه،قوه ی خیال رو داغون میکنه ،واقعا احساس میکنم نوشته های یه روانی رو خوندم که ادبیاتش قوی بود.پشیمون شدم از خوندنش چون ذهنمو به هم ریخت,2
در عزل بود آنچه باید بود سود امروز ما ندارد سود🎧🚬 (فاز ِصادقِ هدایتی طور),5
به نظرم خیلی مسخره و بی معنی بود .. در تمام وجود آدم نا امیدی و تاریکی رو پخش میکرد.. کلا کتاب خوبی نبود توصیه میکنم نخونید,1
اثار هدایت رو دوس دارم وقتی میخونمش حسش میکنم نمیدونم انگار میفهممش برعکس خیلی ها ک میگن حس بدی رو القا میکنه سیاه نماییه ولی برای من اصلا اینطور نیست زوایای پنهان انسان رو نشون میده.,5
اصلا نفهمیدم اخرش چیشد برای من کتابش پر از احساس پوچی بود نپسندیدم 👎👎👎,1
چرا هروقت راجب این کتاب یکی میاد نظر میده من دوست نداشتم یکی دیگه از در تکبر بیاد پاسخ میده که تو درکش رو نداشتی و فهمش رو نداشتی!! تو همه نظرات هی این روال تکرار شده، بابا چکار دارید نظر خودتونو بدید چکار به نظر دیگری دارید، گیر دادن به نظرات دیگران هم نماد درک و فهم نیست.,2
شاهکار صادق هدایت روحت شاد مرد درد کشیده💙,5
اوضاع یه جوری شده که درموردکتابهای صادق هدایت نه میشه نظر منفی داد نه نظر مثبت! هرنظری بدی آخرش بعضیا خراب میشن سرت و فحش میدن😅 سه ستاره که به خنثی نزدیک باشه😉😀,3
یه نظر من این کتاب ارزش اینو نداره که کسی وقتشو برای اون هدر بده. یک کتابِ بر آمده از ذهن مریض یک نویسنده ی معلوم الحال که توی این کتاب به راحتی به عامه مردم به صرف اینکه اعتقادات متفاوتی نسبت یه اونا داره توهین میکنه و اونا رو رجاله خطاب میکنه.قبح برخی از اعتقادات مردم هم توی این کتاب شکسته شده که در نوع خودش افتضاحه. مثلا ازدواج با خواهر رضاعی که نوعی ازدواج با محارم حساب میشه. چه دلیلی داشته که نویسنده این شخصیت رو در قالب خواهر شیریش در بیاره؟؟؟این ها چیز هایی هستند که موقع خوندن این کتاب شما رو اذیت میکنن. من واقعا اونایی که از این کتاب طرفداری میکنن رو درک نمیکنم. خواهشا توضیح بدید که از این کتاب چه چیزی دستگیرتان شده؟؟؟؟,1
